id;teryt;nrk;K15;KBLN;KE;LR;PFP;PLE;PiS;WRB;
486492;261101;23;2.78;0.00;19.44;1.39;0.00;0.00;76.39;0.00;
486493;261101;24;0.00;8.70;17.39;6.52;0.00;4.35;58.70;4.35;
478941;261101;3;2.89;2.13;41.34;1.37;0.91;0.76;45.90;4.71;
478942;261101;4;3.73;3.85;39.47;1.08;0.72;0.60;46.93;3.61;
478943;261101;5;3.83;4.90;47.33;1.43;0.27;0.27;37.70;4.28;
478944;261101;6;4.43;4.43;40.55;1.56;1.04;0.00;41.98;6.00;
478945;261101;7;3.33;4.61;43.72;1.02;0.85;0.77;41.42;4.27;
478946;261101;8;3.87;4.52;42.26;0.81;0.65;0.16;43.23;4.52;
478947;261101;9;2.38;4.27;43.50;1.29;0.50;0.30;41.91;5.86;
478961;261102;1;4.75;5.04;25.82;0.89;0.30;0.59;59.94;2.67;
478970;261102;10;4.29;2.38;19.52;0.48;0.00;0.00;69.05;4.29;
478971;261102;11;5.99;4.42;22.08;1.26;0.63;0.63;62.15;2.84;
478972;261102;12;7.64;4.06;19.57;0.48;0.24;0.24;65.16;2.63;
478962;261102;2;9.52;4.17;25.00;1.19;0.30;0.30;54.76;4.76;
478963;261102;3;6.99;4.04;21.32;1.10;0.37;0.37;62.13;3.68;
478964;261102;4;2.61;3.59;26.14;0.33;0.33;0.00;64.71;2.29;
478965;261102;5;2.58;4.84;22.26;0.32;0.65;0.97;66.13;2.26;
478966;261102;6;0.62;2.48;16.15;0.00;1.86;0.00;74.53;4.35;
478967;261102;7;4.55;4.85;23.03;0.61;0.61;0.30;64.55;1.52;
478968;261102;8;4.56;3.34;13.98;0.30;0.00;0.00;74.47;3.34;
478969;261102;9;10.48;2.42;16.53;0.40;1.61;0.40;64.11;4.03;
478973;261103;1;3.71;3.28;25.76;0.87;0.22;0.00;63.54;2.62;
478974;261103;2;3.03;3.54;12.12;1.52;0.00;0.00;79.29;0.51;
478975;261103;3;7.57;3.95;8.22;0.00;0.00;0.00;79.28;0.99;
478976;261103;4;4.13;3.90;13.07;0.46;0.69;0.46;74.08;3.21;
478977;261103;5;3.25;4.99;25.16;0.43;0.65;0.87;63.77;0.87;
478978;261103;6;5.60;3.24;24.78;0.88;0.88;0.00;62.83;1.77;
478979;261103;7;4.67;2.33;10.89;0.39;0.00;0.39;79.77;1.56;
478980;261103;8;2.46;2.96;18.72;0.49;1.48;0.49;72.41;0.99;
478981;261103;9;6.10;1.52;27.44;0.61;0.00;0.30;62.20;1.83;
478982;261104;1;0.94;2.36;13.68;0.00;0.00;0.00;81.13;1.89;
478991;261104;10;2.90;2.01;14.51;0.22;0.00;0.45;77.46;2.46;
478992;261104;11;0.93;2.31;12.50;0.00;0.93;0.00;82.41;0.93;
478993;261104;12;3.57;2.23;8.93;0.45;0.00;0.00;83.48;1.34;
478994;261104;13;1.92;4.21;9.58;0.00;0.00;0.00;83.91;0.38;
486494;261104;14;6.25;3.12;9.38;0.00;6.25;9.38;65.62;0.00;
478983;261104;2;1.10;4.95;15.38;0.00;0.00;0.55;77.47;0.55;
478984;261104;3;2.65;4.13;15.49;0.74;0.15;0.00;75.81;1.03;
478985;261104;4;1.34;3.21;6.95;0.00;0.27;0.00;87.17;1.07;
478986;261104;5;2.63;5.99;18.83;0.29;0.15;0.15;71.24;0.73;
478987;261104;6;1.74;3.49;9.59;0.29;0.29;0.00;83.72;0.87;
478988;261104;7;3.23;0.65;19.35;0.00;0.00;0.00;72.26;4.52;
478989;261104;8;2.75;3.21;10.78;0.00;0.69;0.23;80.50;1.83;
478990;261104;9;2.48;2.98;12.58;0.00;0.00;0.00;80.13;1.82;
478995;261105;1;4.11;3.70;31.83;1.23;0.82;0.21;53.18;4.93;
478996;261105;2;2.41;6.63;33.53;0.60;1.00;0.20;52.81;2.81;
478997;261105;3;3.28;2.25;20.03;0.69;0.17;0.17;68.05;5.35;
478998;261105;4;3.11;2.38;28.52;0.91;0.73;0.18;58.87;5.30;
478999;261105;5;1.65;2.75;39.56;0.55;0.55;0.55;52.20;2.20;
479000;261105;6;10.60;1.99;24.50;0.66;0.66;0.00;56.29;5.30;
479001;261201;1;2.22;2.96;20.81;0.37;0.62;0.12;71.92;0.99;
479002;261201;2;2.26;5.54;17.04;0.62;0.41;0.82;71.46;1.85;
479003;261201;3;1.13;1.69;14.69;0.00;0.56;0.00;80.79;1.13;
479004;261201;4;2.16;4.32;13.67;0.00;0.00;1.44;76.26;2.16;
479005;261201;5;2.04;4.45;13.54;0.37;0.56;0.19;76.25;2.60;
479006;261201;6;1.59;1.59;12.70;0.26;0.26;0.26;82.28;1.06;
487141;261201;7;0.00;2.44;7.32;0.00;2.44;0.00;82.93;4.88;
479007;261202;1;3.11;4.56;18.46;0.62;0.21;0.21;70.95;1.87;
479008;261202;2;3.12;1.88;6.88;0.00;0.00;0.00;87.50;0.62;
479009;261202;3;2.49;2.49;11.19;0.00;0.50;0.75;81.09;1.49;
479010;261202;4;2.92;4.58;9.17;0.42;0.00;0.00;80.42;2.50;
479011;261203;1;2.76;2.21;12.71;0.00;0.55;0.00;81.77;0.00;
479012;261203;2;2.82;2.17;23.64;0.87;0.87;0.22;68.11;1.30;
479013;261203;3;3.12;1.42;21.25;0.57;0.00;0.00;72.24;1.42;
479014;261203;4;3.45;1.72;31.03;0.00;0.00;0.00;62.07;1.72;
479015;261204;1;2.30;3.76;13.94;0.00;0.12;0.00;76.73;3.15;
479016;261204;2;2.80;2.80;26.17;0.93;0.93;0.00;64.49;1.87;
479017;261204;3;2.13;0.95;8.04;0.47;0.47;0.24;86.52;1.18;
479018;261204;4;1.94;1.67;3.89;0.83;0.56;0.00;89.72;1.39;
479019;261204;5;2.12;2.39;2.65;0.27;0.27;0.00;92.04;0.27;
479020;261204;6;3.08;1.54;15.38;0.00;0.00;0.00;78.46;1.54;
479021;261204;7;3.10;3.10;15.04;0.00;0.44;0.00;76.99;1.33;
479022;261204;8;1.86;1.86;5.95;0.74;0.00;0.74;88.48;0.37;
479023;261204;9;4.02;2.68;4.91;0.45;0.00;0.45;87.05;0.45;
479024;261205;1;3.20;5.26;29.79;0.56;0.94;0.38;56.77;3.10;
479025;261205;2;3.01;5.41;31.06;0.20;0.20;0.40;55.51;4.21;
479026;261205;3;3.67;4.51;30.05;1.34;0.00;0.33;57.60;2.50;
479027;261205;4;2.99;2.47;22.58;0.72;0.31;0.21;67.01;3.71;
479028;261205;5;3.98;3.98;7.57;0.00;0.00;0.00;82.07;2.39;
479029;261205;6;1.06;4.24;24.73;1.41;0.35;0.00;67.14;1.06;
479030;261205;7;1.16;5.02;14.29;0.00;0.00;0.39;77.99;1.16;
479031;261205;8;2.17;1.52;21.04;0.65;0.65;0.00;72.45;1.52;
479032;261206;1;3.76;1.88;30.52;0.31;0.78;0.16;58.69;3.91;
479033;261206;2;3.09;4.94;14.20;0.62;0.00;0.00;75.31;1.85;
479034;261206;3;3.50;5.06;19.84;0.58;0.00;0.19;68.09;2.72;
479035;261206;4;0.97;4.84;6.13;0.32;0.65;0.00;85.48;1.61;
479036;261206;5;3.72;4.26;10.64;0.00;1.06;0.53;76.60;3.19;
479037;261206;6;5.04;2.52;4.20;0.84;0.00;0.00;82.35;5.04;
479038;261207;1;3.79;4.38;36.85;0.47;0.83;0.24;48.70;4.74;
479047;261207;10;3.10;3.34;35.56;0.48;0.48;0.48;53.22;3.34;
479048;261207;11;4.68;5.11;32.55;0.00;0.43;0.00;54.47;2.77;
479049;261207;12;2.85;5.48;36.18;0.66;0.00;0.00;51.97;2.85;
479050;261207;13;1.99;1.99;13.93;1.00;0.00;0.00;79.10;1.99;
479051;261207;14;3.45;2.87;18.39;0.00;0.00;0.00;74.14;1.15;
479052;261207;15;0.79;3.44;12.70;0.00;0.00;0.53;81.22;1.32;
479053;261207;16;2.41;1.37;15.81;1.03;0.00;0.00;78.69;0.69;
479054;261207;17;2.03;3.19;15.65;0.29;0.00;0.29;75.94;2.61;
479055;261207;18;5.35;2.14;25.13;0.00;0.00;0.00;65.78;1.60;
479056;261207;19;2.85;2.49;18.86;0.36;0.36;1.78;67.97;5.34;
479039;261207;2;5.93;3.09;36.86;1.55;0.52;0.52;46.39;5.15;
479057;261207;20;3.24;3.24;24.07;0.46;0.46;0.93;66.20;1.39;
479058;261207;21;2.43;2.43;27.10;0.19;0.37;0.19;65.42;1.87;
479059;261207;22;1.26;5.88;14.71;0.63;0.42;0.63;75.00;1.47;
486495;261207;23;0.00;0.00;19.23;0.00;0.00;0.00;73.08;7.69;
486496;261207;24;5.00;12.50;5.00;7.50;10.00;7.50;47.50;5.00;
486497;261207;25;8.33;0.00;8.33;8.33;0.00;0.00;66.67;8.33;
479040;261207;3;1.59;1.13;33.56;0.68;0.23;0.45;56.69;5.67;
479041;261207;4;2.00;1.40;32.20;0.60;0.60;0.40;59.00;3.80;
479042;261207;5;2.99;5.29;31.53;0.69;0.23;0.23;56.27;2.76;
479043;261207;6;2.96;6.91;28.15;0.00;0.00;0.25;57.78;3.95;
479044;261207;7;3.18;2.31;38.15;0.58;0.00;0.00;53.18;2.60;
479045;261207;8;3.43;4.00;20.57;0.00;0.00;1.14;67.43;3.43;
479046;261207;9;3.31;3.93;32.44;0.41;0.00;0.41;57.64;1.86;
479060;261208;1;4.69;2.34;25.78;1.17;0.78;0.00;63.28;1.95;
479061;261208;2;2.13;4.26;28.72;0.53;0.00;0.53;63.83;0.00;
479062;261208;3;0.71;4.63;18.15;0.00;0.36;0.36;75.44;0.36;
479063;261208;4;3.23;3.42;34.22;0.76;0.38;0.76;53.23;3.99;
479064;261208;5;6.21;3.39;15.25;0.00;0.00;0.00;74.58;0.56;
479065;261208;6;2.70;3.47;15.44;0.00;0.39;0.39;76.45;1.16;
486498;261208;7;28.57;14.29;14.29;0.00;0.00;0.00;28.57;14.29;
479066;261301;1;2.25;4.02;20.92;0.24;0.59;0.24;69.39;2.36;
479067;261301;2;1.34;1.01;13.76;0.00;0.34;0.34;82.21;1.01;
479068;261301;3;0.93;2.10;14.92;0.70;1.17;0.23;79.49;0.47;
479069;261301;4;2.64;1.85;14.51;0.53;0.53;0.26;77.57;2.11;
479070;261302;1;2.31;4.00;21.60;0.85;0.36;0.24;69.05;1.58;
479071;261302;2;1.00;1.99;13.62;0.33;0.33;0.00;81.40;1.33;
479072;261302;3;5.15;2.42;12.73;0.30;0.30;0.30;77.58;1.21;
479073;261302;4;2.79;3.93;18.90;0.41;0.52;0.31;71.59;1.55;
479074;261302;5;4.08;4.76;8.84;0.34;1.02;0.00;79.93;1.02;
479075;261302;6;3.05;3.05;18.90;0.30;0.00;0.00;72.87;1.83;
479076;261302;7;3.63;3.63;21.65;0.28;0.70;0.14;67.18;2.79;
479077;261303;1;2.43;1.35;21.35;0.81;0.00;0.27;72.70;1.08;
479078;261303;2;0.77;1.28;27.55;0.51;0.26;0.00;68.88;0.77;
479079;261303;3;3.54;0.88;12.39;0.88;1.77;0.88;76.11;3.54;
479080;261303;4;4.12;1.03;13.40;0.00;0.00;0.00;81.44;0.00;
479081;261304;1;1.00;2.50;28.50;0.50;0.00;1.00;65.50;1.00;
479082;261304;2;1.98;2.78;28.97;0.79;0.00;0.00;63.49;1.98;
479083;261304;3;2.00;2.49;36.41;0.75;0.25;0.25;55.86;2.00;
479084;261305;1;3.06;2.62;36.46;0.00;0.66;0.00;54.15;3.06;
479085;261305;2;1.67;1.67;16.67;0.00;0.00;0.00;76.11;3.89;
479086;261305;3;1.05;0.53;20.00;1.05;0.00;0.00;75.26;2.11;
479087;261305;4;2.12;2.65;15.87;1.06;0.00;0.53;77.78;0.00;
479088;261305;5;0.00;9.68;20.97;0.00;0.00;0.81;67.74;0.81;
479089;261305;6;1.88;3.44;17.50;0.31;0.00;0.62;73.75;2.50;
479090;261305;7;1.14;0.00;18.86;0.00;0.00;0.00;77.71;2.29;
487147;261305;8;14.29;7.14;21.43;0.00;0.00;21.43;35.71;0.00;
479091;261306;1;4.74;5.28;28.42;0.18;0.00;0.00;59.38;2.00;
479100;261306;10;1.83;3.92;14.36;0.26;0.52;0.00;78.85;0.26;
479101;261306;11;2.47;1.98;16.14;0.16;0.16;0.16;77.43;1.48;
486499;261306;12;0.00;0.00;31.58;0.00;2.63;0.00;63.16;2.63;
486500;261306;13;2.44;4.88;7.32;0.00;0.00;0.00;82.93;2.44;
479092;261306;2;3.05;3.68;32.70;0.42;0.11;0.11;55.73;4.21;
479093;261306;3;3.07;2.53;37.73;0.54;0.72;0.00;52.89;2.53;
479094;261306;4;2.24;3.27;38.56;0.37;0.09;0.19;52.57;2.71;
479095;261306;5;2.63;5.67;39.01;0.20;0.41;0.30;48.63;3.14;
479096;261306;6;2.77;3.28;24.59;0.38;0.13;0.13;67.97;0.76;
479097;261306;7;2.73;6.36;25.15;1.21;0.00;0.00;62.42;2.12;
479098;261306;8;2.39;1.74;28.20;0.22;0.00;0.43;64.43;2.60;
479099;261306;9;2.91;2.57;20.89;0.86;0.00;0.17;70.55;2.05;
479102;266101;1;2.82;4.41;43.61;0.70;0.70;0.18;41.85;5.73;
479111;266101;10;3.03;4.35;38.39;0.79;0.40;0.92;48.28;3.83;
479112;266101;11;2.15;4.90;44.74;0.60;0.72;0.12;42.46;4.31;
479113;266101;12;3.12;5.13;48.39;1.41;0.60;0.20;33.90;7.24;
479114;266101;13;2.71;6.14;42.78;0.90;0.90;0.18;40.61;5.78;
479115;266101;14;3.17;6.46;41.06;0.76;0.25;0.38;42.59;5.32;
479116;266101;15;3.80;4.06;54.88;2.03;0.76;0.13;28.14;6.21;
479117;266101;16;3.26;4.89;48.43;1.19;0.33;0.11;33.98;7.82;
479118;266101;17;3.51;5.11;52.08;1.06;0.32;0.00;31.42;6.50;
479119;266101;18;3.18;5.66;26.77;0.71;0.47;0.00;61.91;1.30;
479120;266101;19;3.39;5.22;29.20;0.71;1.41;0.14;55.43;4.51;
479103;266101;2;1.87;5.30;36.59;0.62;0.73;0.42;50.73;3.74;
479121;266101;20;4.35;6.04;39.79;0.71;0.71;0.27;45.03;3.11;
479122;266101;21;3.15;6.12;37.81;0.37;1.02;0.28;49.03;2.22;
479123;266101;22;3.78;5.08;23.60;0.52;0.13;0.52;64.15;2.22;
479124;266101;23;4.00;5.96;56.84;0.20;0.78;0.20;25.78;6.25;
479125;266101;24;4.13;4.48;57.31;0.90;0.63;0.27;26.46;5.83;
479126;266101;25;4.38;5.31;52.08;1.77;0.83;0.00;29.27;6.35;
479127;266101;26;3.95;6.01;48.56;0.58;1.07;0.16;35.56;4.12;
479128;266101;27;4.01;4.34;47.40;0.54;0.65;0.22;36.23;6.62;
479129;266101;28;4.09;5.40;47.46;0.57;0.57;0.33;36.74;4.83;
479130;266101;29;3.63;5.10;45.03;0.86;0.69;0.09;40.71;3.89;
479104;266101;3;2.40;4.99;42.71;1.10;0.50;0.00;45.51;2.79;
479131;266101;30;2.95;3.06;37.57;0.79;1.02;0.23;50.74;3.63;
479132;266101;31;3.34;4.29;37.54;0.48;0.00;0.24;49.82;4.29;
479133;266101;32;3.09;4.79;37.79;0.90;0.50;0.30;48.45;4.19;
479134;266101;33;2.75;6.66;39.32;1.06;1.48;0.11;44.82;3.81;
479135;266101;34;5.92;4.32;40.00;0.64;0.80;0.32;42.88;5.12;
479136;266101;35;2.99;5.48;47.30;1.35;0.78;0.07;35.35;6.69;
479137;266101;36;4.17;5.32;44.68;0.62;0.23;0.00;39.97;5.02;
479138;266101;37;3.87;3.79;44.98;0.35;0.62;0.09;42.78;3.52;
479139;266101;38;2.90;4.58;42.90;0.93;0.93;0.37;42.34;5.05;
479140;266101;39;1.98;4.33;45.29;1.04;0.56;0.28;40.77;5.74;
479105;266101;4;3.81;4.47;39.24;1.32;0.66;0.66;45.36;4.47;
479141;266101;40;2.26;3.67;45.62;1.27;0.14;0.00;43.93;3.11;
479142;266101;41;2.47;4.83;43.78;0.64;0.54;0.11;43.99;3.65;
479143;266101;42;3.19;5.71;43.19;1.01;0.67;0.34;40.34;5.55;
479144;266101;43;3.54;5.99;44.22;1.01;0.42;0.25;39.66;4.89;
479145;266101;44;2.90;4.85;42.25;0.70;0.78;0.16;43.51;4.85;
479146;266101;45;2.89;5.95;40.13;1.24;1.07;0.25;44.92;3.55;
479147;266101;46;2.70;3.45;45.75;0.17;0.34;0.17;42.88;4.55;
479148;266101;47;2.90;4.06;45.94;0.99;0.58;0.25;41.14;4.14;
479149;266101;48;3.17;3.53;42.21;0.82;0.63;0.27;45.29;4.08;
479150;266101;49;5.10;4.20;44.90;0.45;0.34;0.23;40.48;4.31;
479106;266101;5;2.41;3.42;43.96;1.01;0.20;0.20;44.67;4.12;
479151;266101;50;3.06;3.97;48.58;0.34;0.45;0.11;38.14;5.33;
479152;266101;51;2.08;4.90;45.55;1.00;0.91;0.17;38.90;6.48;
479153;266101;52;2.99;4.31;44.55;0.88;0.18;0.09;41.21;5.80;
479154;266101;53;3.63;6.08;43.96;0.88;0.49;0.39;40.92;3.63;
479155;266101;54;2.95;6.99;42.25;0.76;0.76;0.11;40.94;5.24;
479156;266101;55;2.21;5.58;43.95;1.05;0.70;0.23;41.40;4.88;
479157;266101;56;2.94;5.16;45.75;0.51;0.40;0.40;40.89;3.95;
479158;266101;57;3.83;4.13;45.91;0.84;0.08;0.00;40.47;4.74;
479159;266101;58;3.23;5.65;34.54;0.81;0.13;0.13;51.48;4.03;
479160;266101;59;3.70;4.05;50.09;0.70;0.88;0.26;33.98;6.34;
479107;266101;6;3.85;5.23;48.62;1.08;0.15;0.31;36.77;4.00;
479161;266101;60;3.97;5.15;43.70;0.40;0.79;0.16;39.10;6.74;
479162;266101;61;3.08;4.76;44.59;0.47;0.47;0.09;41.60;4.94;
479163;266101;62;4.41;4.41;43.55;0.42;0.76;0.08;40.66;5.69;
479164;266101;63;3.44;5.07;51.37;0.95;0.34;0.52;33.93;4.38;
479165;266101;64;4.25;5.40;40.35;0.44;1.24;0.09;44.96;3.27;
479166;266101;65;2.56;6.23;28.94;0.37;0.00;0.37;56.41;5.13;
479167;266101;66;2.38;4.87;46.57;0.99;0.70;0.10;39.52;4.87;
479168;266101;67;2.82;4.90;46.41;0.09;0.36;0.09;41.87;3.45;
479169;266101;68;2.57;4.04;48.35;0.28;0.74;0.18;38.88;4.96;
479170;266101;69;3.81;5.64;46.69;0.71;0.56;0.00;38.08;4.51;
479108;266101;7;4.06;4.23;44.97;1.23;1.76;0.35;36.51;6.88;
479171;266101;70;2.96;5.06;34.16;0.74;0.25;0.12;52.53;4.19;
479172;266101;71;2.91;4.00;43.46;0.97;0.36;0.12;43.34;4.84;
479173;266101;72;3.85;4.64;43.22;0.44;0.09;0.17;44.18;3.41;
479174;266101;73;2.92;4.05;42.04;0.38;0.66;0.19;45.71;4.05;
479175;266101;74;2.99;4.38;44.50;1.17;0.43;0.21;41.41;4.91;
479176;266101;75;5.45;3.48;35.55;0.15;0.61;0.15;49.77;4.84;
479177;266101;76;2.79;4.39;32.77;1.10;0.42;0.08;54.81;3.63;
479178;266101;77;1.22;7.32;37.80;0.73;0.24;0.00;47.56;5.12;
479179;266101;78;3.13;6.43;42.95;0.78;0.47;0.63;38.87;6.74;
479180;266101;79;2.72;4.56;54.95;0.79;0.53;0.26;30.06;6.13;
479109;266101;8;2.48;4.19;47.65;1.20;0.77;0.34;38.58;4.79;
479181;266101;80;4.04;3.86;46.92;0.92;0.18;0.46;38.29;5.33;
479182;266101;81;4.51;4.77;48.96;0.78;1.13;0.35;34.11;5.38;
479183;266101;82;5.64;3.85;20.26;0.26;0.51;0.77;67.69;1.03;
479184;266101;83;1.84;5.67;26.84;0.46;1.23;0.00;61.20;2.76;
486501;266101;84;7.69;0.00;15.38;0.00;0.00;0.00;69.23;7.69;
486502;266101;85;0.00;0.00;17.78;2.22;0.00;0.00;80.00;0.00;
486503;266101;86;0.00;4.00;8.00;0.00;4.00;0.00;84.00;0.00;
486504;266101;87;0.00;0.00;40.00;0.00;0.00;0.00;60.00;0.00;
486505;266101;88;16.06;9.24;43.78;2.01;1.61;1.61;21.69;4.02;
486506;266101;89;9.52;4.76;19.05;4.76;0.00;0.00;57.14;4.76;
479110;266101;9;3.60;4.85;48.03;0.75;0.33;0.17;39.33;2.93;
486507;266101;90;0.00;11.76;5.88;5.88;11.76;0.00;64.71;0.00;
486508;266101;91;2.08;0.00;38.54;0.00;2.08;0.00;57.29;0.00;
486509;266101;92;3.41;5.68;29.55;1.14;0.00;0.00;56.82;3.41;
486510;266101;93;2.63;10.53;21.05;0.00;2.63;0.00;63.16;0.00;
486511;266101;94;15.38;15.38;7.69;0.00;7.69;7.69;46.15;0.00;
487148;266101;95;0.00;0.00;22.22;2.78;0.00;2.78;69.44;2.78;
487149;266101;96;6.25;12.50;28.12;6.25;6.25;3.12;31.25;6.25;
479185;280101;1;5.72;6.80;46.37;1.70;0.00;0.00;32.92;6.49;
479194;280101;10;6.93;2.72;45.79;1.77;0.00;0.00;37.77;5.03;
479195;280101;11;8.54;3.16;44.62;0.95;0.00;0.00;31.65;11.08;
486512;280101;12;0.00;5.88;29.41;0.00;0.00;0.00;64.71;0.00;
486513;280101;13;0.00;5.00;15.00;5.00;0.00;0.00;65.00;10.00;
479186;280101;2;8.92;3.84;39.90;0.74;0.00;0.00;38.79;7.81;
479187;280101;3;3.88;3.76;45.88;1.29;0.00;0.00;38.12;7.06;
479188;280101;4;3.73;2.40;40.62;1.80;0.00;0.00;45.79;5.65;
479189;280101;5;3.56;5.69;48.75;0.89;0.00;0.00;36.65;4.45;
479190;280101;6;5.00;3.78;51.62;0.95;0.00;0.00;31.49;7.16;
479191;280101;7;4.12;3.76;51.76;1.45;0.00;0.00;32.12;6.79;
479192;280101;8;4.88;3.55;41.84;1.78;0.00;0.00;42.51;5.44;
479193;280101;9;1.51;2.51;44.22;0.50;0.00;0.00;46.23;5.03;
479196;280102;1;2.41;2.24;59.66;0.52;0.00;0.00;33.10;2.07;
479197;280102;2;2.72;4.25;55.78;1.19;0.00;0.00;31.29;4.76;
479198;280103;1;5.97;2.89;40.66;1.16;0.00;0.00;43.55;5.78;
479199;280103;2;3.05;5.60;27.48;1.78;0.00;0.00;57.51;4.58;
479200;280103;3;5.00;4.57;32.83;1.30;0.00;0.00;51.09;5.22;
479201;280103;4;1.89;5.03;33.96;0.63;0.00;0.00;53.46;5.03;
479202;280103;5;6.43;7.63;25.70;0.40;0.00;0.00;53.41;6.43;
479203;280103;6;6.02;3.61;37.95;2.41;0.00;0.00;43.98;6.02;
479204;280103;7;2.97;0.50;27.23;0.99;0.00;0.00;62.87;5.45;
479205;280103;8;3.37;4.33;22.12;0.48;0.00;0.00;67.79;1.92;
479206;280103;9;1.73;5.78;23.70;1.73;0.00;0.00;64.16;2.89;
479207;280104;1;3.98;7.57;36.65;1.99;0.00;0.00;43.43;6.37;
479208;280104;2;4.96;3.86;43.80;1.38;0.00;0.00;39.67;6.34;
479209;280104;3;5.06;2.53;41.77;1.90;0.00;0.00;45.57;3.16;
479210;280104;4;5.11;8.76;27.01;0.00;0.00;0.00;54.74;4.38;
479211;280104;5;6.43;4.09;19.88;0.58;0.00;0.00;64.33;4.68;
479212;280104;6;1.45;1.93;40.58;0.97;0.00;0.00;49.76;5.31;
479213;280105;1;4.46;5.58;36.43;2.60;0.00;0.00;47.96;2.97;
479214;280105;2;2.76;3.07;52.45;2.76;0.00;0.00;31.60;7.36;
479215;280105;3;3.67;1.22;45.71;2.04;0.00;0.00;43.67;3.67;
479216;280105;4;5.08;3.05;31.98;0.51;0.00;0.00;55.33;4.06;
479217;280105;5;1.97;3.95;48.03;3.95;0.00;0.00;39.47;2.63;
479218;280105;6;4.04;5.05;29.29;4.04;0.00;0.00;55.56;2.02;
486514;280105;7;2.96;8.88;65.68;1.78;0.00;0.00;7.10;13.61;
486515;280105;8;11.11;11.11;33.33;5.56;0.00;0.00;22.22;16.67;
479219;280106;1;2.98;2.61;40.41;1.30;0.00;0.00;45.62;7.08;
479220;280106;2;3.16;3.16;34.81;1.27;0.00;0.00;51.27;6.33;
479221;280106;3;4.35;3.73;36.65;0.00;0.00;0.00;54.04;1.24;
479222;280106;4;1.33;1.33;42.67;0.67;0.00;0.00;50.67;3.33;
479223;280106;5;6.90;2.76;24.83;1.38;0.00;0.00;60.69;3.45;
479224;280106;6;8.43;5.06;35.39;3.37;0.00;0.00;41.57;6.18;
486517;280201;10;6.12;4.08;55.10;0.00;0.00;0.00;26.53;8.16;
479226;280201;2;3.16;7.38;46.92;1.41;0.00;0.00;34.97;6.15;
479227;280201;3;3.29;4.57;41.13;2.01;0.00;0.00;40.40;8.59;
479228;280201;4;3.88;3.88;48.95;1.45;0.00;0.00;34.25;7.59;
479229;280201;5;2.86;5.39;46.13;1.18;0.00;0.00;35.02;9.43;
479230;280201;6;3.88;6.24;53.12;1.11;0.00;0.00;25.38;10.26;
479231;280201;7;3.64;2.15;46.36;0.66;0.00;0.00;39.90;7.28;
479232;280201;8;4.32;5.58;46.16;1.12;0.00;0.00;32.78;10.04;
486516;280201;9;0.00;0.00;50.00;0.00;0.00;0.00;0.00;50.00;
479233;280202;1;3.75;6.32;38.88;1.87;0.00;0.00;42.39;6.79;
479234;280202;2;2.56;2.05;28.72;0.51;0.00;0.00;59.49;6.67;
479235;280202;3;3.54;2.89;29.90;1.29;0.00;0.00;58.84;3.54;
479236;280202;4;1.66;2.76;45.86;2.21;0.00;0.00;39.78;7.73;
479237;280202;5;1.29;3.23;44.52;0.00;0.00;0.00;43.87;7.10;
479238;280203;1;5.49;5.49;34.62;0.55;0.00;0.00;45.60;8.24;
479239;280203;2;2.95;3.64;46.59;2.05;0.00;0.00;30.68;14.09;
479240;280203;3;2.07;3.85;52.37;2.37;0.00;0.00;31.66;7.69;
486518;280203;4;6.90;6.90;22.41;3.45;0.00;0.00;55.17;5.17;
479241;280204;1;2.58;2.58;35.16;1.29;0.00;0.00;52.26;6.13;
479242;280204;2;5.41;8.11;37.84;0.00;0.00;0.00;45.05;3.60;
479243;280204;3;1.64;1.64;40.98;0.00;0.00;0.00;50.82;4.92;
479244;280204;4;3.39;0.00;38.98;5.08;0.00;0.00;49.15;3.39;
479245;280205;1;2.36;1.97;47.64;0.98;0.00;0.00;42.13;4.92;
479246;280205;2;2.05;3.81;45.75;0.88;0.00;0.00;43.11;4.40;
479247;280205;3;5.60;4.40;21.20;1.20;0.00;0.00;61.60;6.00;
479248;280205;4;3.67;0.00;16.51;1.83;0.00;0.00;77.06;0.92;
479249;280205;5;2.47;1.23;35.80;1.23;0.00;0.00;53.09;6.17;
479250;280205;6;2.04;5.10;31.63;3.06;0.00;0.00;56.12;2.04;
479251;280205;7;3.39;9.32;39.83;1.69;0.00;0.00;44.92;0.85;
479252;280206;1;3.41;5.46;29.01;1.71;0.00;0.00;52.56;7.85;
479253;280206;2;4.41;4.41;47.06;0.74;0.00;0.00;36.76;6.62;
479254;280206;3;6.03;2.59;36.21;7.76;0.00;0.00;43.10;4.31;
479255;280207;1;2.22;0.89;51.56;3.11;0.00;0.00;37.33;4.89;
479256;280207;2;2.48;6.83;38.51;2.48;0.00;0.00;45.34;4.35;
479257;280207;3;2.07;3.11;49.74;1.55;0.00;0.00;41.97;1.55;
512811;280207;4;1.92;1.92;36.54;3.21;0.00;0.00;53.85;2.56;
479258;280301;1;3.08;4.40;43.34;2.20;0.00;0.00;40.04;6.93;
479267;280301;10;3.82;3.82;36.42;0.80;0.00;0.00;50.30;4.83;
479268;280301;11;5.35;3.21;47.32;1.93;0.00;0.00;36.62;5.57;
479269;280301;12;2.07;3.32;38.59;1.04;0.00;0.00;45.02;9.96;
486519;280301;13;0.00;3.33;26.67;6.67;0.00;0.00;56.67;6.67;
