rok;nr_okr;nr_k;komitet;kandydat;glosy;procent_okr;procent_lista;plec;wynik
2015;24;13;PSL;CHOŁKO Tadeusz;811;0.19;2.31;M;N
2015;24;19;PSL;KORONKIEWICZ Andrzej Zbigniew;418;0.10;1.19;M;N
2015;24;25;PSL;BRZOSKO Wiktor;420;0.10;1.20;M;N
2015;24;11;PSL;ZAWADZKA Danuta Teresa;185;0.04;0.53;K;N
2015;24;10;PSL;ZALEWSKI Jan;644;0.15;1.83;M;N
2015;24;27;PSL;SZYPCIO Włodzimierz;1126;0.26;3.21;M;N
2015;24;1;PSL;BASZKO Mieczysław Kazimierz;7010;1.61;19.96;M;T
2015;24;26;PSL;STRĘKOWSKI Ireneusz Adam;56;0.01;0.16;M;N
2015;24;5;PSL;LESZCZYŃSKI Jerzy;1876;0.43;5.34;M;N
2015;24;8;PSL;PARZYCH Elżbieta;628;0.14;1.79;K;N
2015;24;18;PSL;KARCZEWSKI Marcin;204;0.05;0.58;M;N
2015;24;14;PSL;DOBROŁOWICZ Krystyna Marianna;67;0.02;0.19;K;N
2015;24;22;PSL;ZAWISTOWSKA Agnieszka;242;0.06;0.69;K;N
2015;24;4;PSL;GROCHOWSKI Wojciech;4191;0.96;11.93;M;N
2015;24;12;PSL;CHMIELEWSKI Józef;366;0.08;1.04;M;N
2015;24;28;PSL;MATWIEJUK Jarosław;5589;1.28;15.92;M;N
2015;24;24;PSL;BIELEC Marcin Marian;130;0.03;0.37;M;N
2015;24;20;PSL;WOJTKOWSKA Agnieszka Janina;362;0.08;1.03;K;N
2015;24;17;PSL;CHLABICZ Leon;868;0.20;2.47;M;N
2015;24;6;PSL;JANOWSKI Mikołaj;1811;0.42;5.16;M;N
2015;24;16;PSL;KOTOWICZ Barbara;322;0.07;0.92;K;N
2015;24;2;PSL;ŻYLIŃSKI Wiesław;1206;0.28;3.43;M;N
2015;24;7;PSL;KRAJEWSKI Stefan;2412;0.55;6.87;M;N
2015;24;21;PSL;WIERZBICKA Danuta;233;0.05;0.66;K;N
2015;24;23;PSL;JAKUBIAK Ewa;220;0.05;0.63;K;N
2015;24;15;PSL;KITLAS Joanna;408;0.09;1.16;K;N
2015;24;3;PSL;CIEŚLUKOWSKI Cezary;3062;0.70;8.72;M;N
2015;24;9;PSL;BIEGAŃSKA Anna;249;0.06;0.71;K;N
2015;24;3;STONOGA;SEIBERT Grzegorz Jerzy;28;0.01;1.34;M;N
2015;24;9;STONOGA;POLAK Karolina;253;0.06;12.12;K;N
2015;24;1;STONOGA;MARUSZEWSKI Dawid Bohdan;875;0.20;41.91;M;N
2015;24;5;STONOGA;NARTOWICZ Miłosz;70;0.02;3.35;M;N
2015;24;8;STONOGA;KIK Piotr Adam;22;0.01;1.05;M;N
2015;24;10;STONOGA;JAKÓBCZAK Ewa;64;0.01;3.07;K;N
2015;24;14;STONOGA;BURZYŃSKA Ewa;72;0.02;3.45;K;N
2015;24;15;STONOGA;OBARZANEK Julia Janina;28;0.01;1.34;K;N
2015;24;18;STONOGA;DUZIAK Robert Ryszard;22;0.01;1.05;M;N
2015;24;19;STONOGA;KOŁODZIEJ Tomasz Piotr;39;0.01;1.87;M;N
2015;24;13;STONOGA;BENEK Sabina Teresa;18;0.00;0.86;K;N
2015;24;2;STONOGA;RUDY Tomasz;243;0.06;11.64;M;N
2015;24;16;STONOGA;WESOŁOWSKI Maciej;56;0.01;2.68;M;N
2015;24;7;STONOGA;PRZYBYLAK Ewa Grażyna;42;0.01;2.01;K;N
2015;24;17;STONOGA;KASPERCZUK Tomasz;35;0.01;1.68;M;N
2015;24;20;STONOGA;HUREK Tomasz Rafał;33;0.01;1.58;M;N
2015;24;6;STONOGA;LISOWSKI Dominik;96;0.02;4.60;M;N
2015;24;11;STONOGA;ROGALSKI Igor Mateusz;41;0.01;1.96;M;N
2015;24;4;STONOGA;ŁAPTOS Anna Bogumiła;39;0.01;1.87;K;N
2015;24;12;STONOGA;WITLIB Grzegorz;12;0.00;0.57;M;N
2015;20;6;STONOGA;GLINICKA Joanna Ewa;144;0.03;4.00;K;N
2015;20;11;STONOGA;MATUSIEWICZ Katarzyna Ewa;60;0.01;1.67;K;N
2015;20;16;STONOGA;BEMBAS Magdalena Elżbieta;101;0.02;2.81;K;N
2015;20;2;STONOGA;BEMBAS Rafał Piotr;181;0.04;5.03;M;N
2015;20;7;STONOGA;CHOJNACKA Małgorzata Agnieszka;184;0.04;5.12;K;N
2015;20;13;STONOGA;KUCZYŃSKI Adrian;105;0.02;2.92;M;N
2015;20;12;STONOGA;NIEZGODA Justyna Elżbieta;111;0.02;3.09;K;N
2015;20;4;STONOGA;KOSTKA Bartłomiej;102;0.02;2.84;M;N
2015;20;9;STONOGA;MIERNOWSKA Gabriela Maria;19;0.00;0.53;K;N
2015;20;3;STONOGA;STĘPIEŃ Robert;290;0.06;8.06;M;N
2015;20;15;STONOGA;BĄK Patrycja Martyna;149;0.03;4.14;K;N
2015;20;14;STONOGA;KUCZYŃSKI Marcin Marek;43;0.01;1.20;M;N
2015;20;10;STONOGA;KNECHT Michał;108;0.02;3.00;M;N
2015;20;1;STONOGA;MŁYNARCZYK Mateusz;1684;0.34;46.82;M;N
2015;20;5;STONOGA;ZALEWSKI Daniel Piotr;193;0.04;5.37;M;N
2015;20;8;STONOGA;ŚWIADEK Monika;123;0.03;3.42;K;N
2015;20;19;PiS;WIETESKA Dariusz;2424;0.49;1.27;M;N
2015;20;13;PiS;WIESZCZYCKA Anna Karina;1476;0.30;0.78;K;N
2015;20;11;PiS;BORODZICZ Ewa Zofia;1335;0.27;0.70;K;N
2015;20;1;PiS;BŁASZCZAK Mariusz;73139;14.91;38.42;M;T
2015;20;5;PiS;SZYSZKO Jan Feliks;15015;3.06;7.89;M;T
2015;20;8;PiS;KAWĘCKI Krzysztof;4708;0.96;2.47;M;N
2015;20;10;PiS;UŚCIŃSKI Piotr Michał;6679;1.36;3.51;M;T
2015;20;14;PiS;ŻYŁA Edyta Julia;3477;0.71;1.83;K;N
2015;20;18;PiS;MICHALSKI Konrad;1098;0.22;0.58;M;N
2015;20;22;PiS;KUCHARSKI Michał Andrzej;1381;0.28;0.73;M;N
2015;20;4;PiS;CZERWIŃSKA Anita;7068;1.44;3.71;K;T
2015;20;12;PiS;PACIOREK Mirosław Marian;874;0.18;0.46;M;N
2015;20;24;PiS;PAWLICKI Maciej Roman;4274;0.87;2.25;M;N
2015;20;2;PiS;SMIRNOW Andrzej;5572;1.14;2.93;M;T
2015;20;16;PiS;DZIEWIĄTKOWSKA Izabella Teresa;711;0.14;0.37;K;N
2015;20;7;PiS;LUBIAK Katarzyna;2265;0.46;1.19;K;N
2015;20;17;PiS;WOJCIECHOWSKI Piotr;2011;0.41;1.06;M;N
2015;20;20;PiS;NOWAK Dariusz Tadeusz;1004;0.20;0.53;M;N
2015;20;6;PiS;MERTA Magdalena Brygida;4466;0.91;2.35;K;N
2015;20;21;PiS;TYNIEC Danuta Maria;1335;0.27;0.70;K;N
2015;20;15;PiS;WRÓBLEWSKI Andrzej;1728;0.35;0.91;M;N
2015;20;23;PiS;BEYER Magdalena Agnieszka;1046;0.21;0.55;K;N
2015;20;3;PiS;SASIN Jacek Robert;43250;8.82;22.72;M;T
2015;20;9;PiS;OŁDAKOWSKI Wojciech Jerzy;4019;0.82;2.11;M;N
2015;20;1;PSL;PIECHOCIŃSKI Janusz;8005;1.63;42.89;M;N
2015;20;5;PSL;RYBICKI Radosław;526;0.11;2.82;M;N
2015;20;8;PSL;JAGODZIŃSKI Sylwester;349;0.07;1.87;M;N
2015;20;10;PSL;PSZONKA Mirosław Antoni;632;0.13;3.39;M;N
2015;20;14;PSL;BIERNACKA Magdalena;459;0.09;2.46;K;N
2015;20;18;PSL;SAWICKI Emil Krzysztof;259;0.05;1.39;M;N
2015;20;22;PSL;NOWAK Jolanta;187;0.04;1.00;K;N
2015;20;19;PSL;MARKUSZEWSKI Adam;118;0.02;0.63;M;N
2015;20;13;PSL;CICHOCKI Przemysław;292;0.06;1.56;M;N
2015;20;11;PSL;KUŹMIŃSKA Agnieszka Maria;674;0.14;3.61;K;N
2015;20;21;PSL;GÓRSKA Magdalena Anna;209;0.04;1.12;K;N
2015;20;15;PSL;BEDNARCZYK Paweł Marcin;919;0.19;4.92;M;N
2015;20;23;PSL;WOJCIECHOWSKA Aleksandra;194;0.04;1.04;K;N
2015;20;3;PSL;DĘBSKI Artur;341;0.07;1.83;M;N
2015;20;9;PSL;WIEŻBICKI Marek Zdzisław;642;0.13;3.44;M;N
2015;20;4;PSL;STALIŃSKA Dorota Janina;720;0.15;3.86;K;N
2015;20;12;PSL;KSIĄŻEK Marek Bogusław;282;0.06;1.51;M;N
2015;20;24;PSL;RYŚ-FERENS Erwina Lilia;431;0.09;2.31;K;N
2015;20;16;PSL;NASIADKA Ilona;53;0.01;0.28;K;N
2015;20;2;PSL;ŻELAZOWSKA Bożena Jadwiga;1466;0.30;7.85;K;N
2015;20;7;PSL;GRAJDA Dariusz Grzegorz;691;0.14;3.70;M;N
2015;20;20;PSL;RADKOWSKI Krzysztof Adam;270;0.06;1.45;M;N
2015;20;17;PSL;GRYGLAS Agnieszka;138;0.03;0.74;K;N
2015;20;6;PSL;ZALEWSKI Józef;809;0.16;4.33;M;N
2015;20;11;KORWiN;BOCHOWICZ Milena;180;0.04;0.76;K;N
2015;20;19;KORWiN;KOWARZYK Ewa;77;0.02;0.33;K;N
2015;20;13;KORWiN;RESZCZYK Konrad Franciszek;98;0.02;0.42;M;N
2015;20;14;KORWiN;SZYMAŃSKI Robert Grzegorz;183;0.04;0.78;M;N
2015;20;18;KORWiN;ŚWIDERSKA Grażyna Jadwiga;88;0.02;0.37;K;N
2015;20;1;KORWiN;BRYCZKOWSKI Piotr Zbigniew;7533;1.54;31.94;M;N
2015;20;5;KORWiN;PIWNIKIEWICZ Magdalena;896;0.18;3.80;K;N
2015;20;8;KORWiN;WOŹNIAK Jan Bogdan;247;0.05;1.05;M;N
2015;20;10;KORWiN;KORWIN-MIKKE Kacper Mikołaj;7059;1.44;29.93;M;N
2015;20;22;KORWiN;SZONERT Agnieszka Joanna;185;0.04;0.78;K;N
2015;20;12;KORWiN;GUZIK Sławomir Paweł;277;0.06;1.17;M;N
2015;20;4;KORWiN;BAGIŃSKI Jakub Mateusz;603;0.12;2.56;M;N
2015;20;16;KORWiN;CZERWIŃSKA Martyna Barbara;236;0.05;1.00;K;N
2015;20;2;KORWiN;MAJCHER Adam Stefan;1031;0.21;4.37;M;N
2015;20;7;KORWiN;WODZYŃSKA Gabriela Irena;366;0.07;1.55;K;N
2015;20;20;KORWiN;ZIELIŃSKI Jacek Stanisław;233;0.05;0.99;M;N
2015;20;6;KORWiN;PODLEŚNY Paweł;522;0.11;2.21;M;N
2015;20;17;KORWiN;SMOSZYŃSKA Beata Anna;129;0.03;0.55;K;N
2015;20;24;KORWiN;PAZIO Rafał Piotr;1818;0.37;7.71;M;N
2015;20;15;KORWiN;KORZYNOW Jarosław Damian;123;0.03;0.52;M;N
2015;20;23;KORWiN;SOSNOWSKA Iwona;246;0.05;1.04;K;N
2015;20;21;KORWiN;MOGILSKI Krzysztof;167;0.03;0.71;M;N
2015;20;9;KORWiN;BŁAŻEJEWSKI Mariusz;219;0.04;0.93;M;N
2015;20;3;KORWiN;KOMOSA Jan Piotr;1070;0.22;4.54;M;N
2015;20;11;PETRU;KUŁAKOWSKI Henryk;533;0.11;1.09;M;N
2015;20;13;PETRU;ŁUKASZEWICZ Małgorzata Krystyna;605;0.12;1.23;K;N
2015;20;19;PETRU;BANASIK Błażej Stanisław;350;0.07;0.71;M;N
2015;20;22;PETRU;CHRAPIŃSKI Mariusz Piotr;276;0.06;0.56;M;N
2015;20;18;PETRU;LIPIŃSKI Maciej Jan;457;0.09;0.93;M;N
2015;20;14;PETRU;ISKRZAK Przemysław;212;0.04;0.43;M;N
2015;20;10;PETRU;PIŚNIAK Zbigniew Stanisław;242;0.05;0.49;M;N
2015;20;1;PETRU;GASIUK-PIHOWICZ Kamila;19041;3.88;38.78;K;T
2015;20;5;PETRU;GETTER-BĄK Wiesław Tomasz;514;0.10;1.05;M;N
2015;20;8;PETRU;MAŁECKI Zbigniew Mikołaj;882;0.18;1.80;M;N
2015;20;20;PETRU;BOTFIŃSKA Monika Anna;286;0.06;0.58;K;N
2015;20;6;PETRU;GUT Renata Elżbieta;1447;0.29;2.95;K;N
2015;20;17;PETRU;MISZTELA Katarzyna;355;0.07;0.72;K;N
2015;20;16;PETRU;MINCEWICZ Wojciech Edmund;233;0.05;0.47;M;N
2015;20;2;PETRU;KANDYBA Piotr;6639;1.35;13.52;M;N
2015;20;7;PETRU;PIETRUCH Cezary Stanisław;769;0.16;1.57;M;N
2015;20;24;PETRU;WYSOCZAŃSKI Andrzej Tomasz;1172;0.24;2.39;M;N
2015;20;12;PETRU;SULIMA Dorota Katarzyna;747;0.15;1.52;K;N
2015;20;4;PETRU;RYNECKA Agnieszka Beata;1103;0.22;2.25;K;N
2015;20;9;PETRU;KOSSUT Małgorzata Krystyna;922;0.19;1.88;K;N
2015;20;3;PETRU;STANISZKIS Joanna Maria;9989;2.04;20.35;K;N
2015;20;23;PETRU;DANCEWICZ Bożena Anna;949;0.19;1.93;K;N
2015;20;15;PETRU;BEDNAREK Aleksandra Maria;767;0.16;1.56;K;N
2015;20;21;PETRU;PELC Dariusz Mariusz;608;0.12;1.24;M;N
2015;20;11;ZLEW;KRAKOWIAK Filip Daniel;151;0.03;0.54;M;N
2015;20;13;ZLEW;KLUCZ Jerzy Krzysztof;138;0.03;0.50;M;N
2015;20;19;ZLEW;KRUK Piotr;145;0.03;0.52;M;N
2015;20;18;ZLEW;ŁAZOWSKA Halina;137;0.03;0.49;K;N
2015;20;14;ZLEW;MILCZAREK Janina Barbara;207;0.04;0.75;K;N
2015;20;10;ZLEW;MAJEWSKA Wanda Maria;273;0.06;0.98;K;N
2015;20;8;ZLEW;WIŚNIEWSKI Dariusz Maciej;183;0.04;0.66;M;N
2015;20;5;ZLEW;CHURAWSKA Wiesława;148;0.03;0.53;K;N
2015;20;1;ZLEW;NOWICKA Wanda Hanna;20503;4.18;73.82;K;N
2015;20;22;ZLEW;URBAŃSKA Kamila Anna;327;0.07;1.18;K;N
2015;20;12;ZLEW;PIWNIK Teresa Zofia;698;0.14;2.51;K;N
2015;20;4;ZLEW;OLEKSIAK Paweł;975;0.20;3.51;M;N
2015;20;20;ZLEW;ZAWADZKA Jolanta Anna;294;0.06;1.06;K;N
2015;20;17;ZLEW;PASZCZUK Rafał Mieczysław;72;0.01;0.26;M;N
2015;20;6;ZLEW;LITWIŃCZUK Zdzisław Czesław;152;0.03;0.55;M;N
2015;20;7;ZLEW;ZYGMUNT Izabela Dominika;222;0.05;0.80;K;N
2015;20;16;ZLEW;JEZIORSKA Beata Monika;201;0.04;0.72;K;N
2015;20;2;ZLEW;ISZKOWSKI Krzysztof Stefan;514;0.10;1.85;M;N
2015;20;23;ZLEW;GÓRSKI Jan Marcin;881;0.18;3.17;M;N
2015;20;15;ZLEW;KSIĘŻAK Marcin Andrzej;106;0.02;0.38;M;N
2015;20;21;ZLEW;DUDA Mateusz Andrzej;417;0.08;1.50;M;N
2015;20;9;ZLEW;NIECKARZ Magdalena;215;0.04;0.77;K;N
2015;20;3;ZLEW;SZOSTAK Katarzyna Albina;815;0.17;2.93;K;N
2015;20;22;PO;ZIELIŃSKA Zdzisława Maria;572;0.12;0.46;K;N
2015;20;10;PO;DZIEKANOWSKI Dariusz Paweł;1991;0.41;1.62;M;N
2015;20;8;PO;SMOLIŃSKA Elżbieta Anna;1647;0.34;1.34;K;N
2015;20;1;PO;KIDAWA-BŁOŃSKA Małgorzata Maria;80866;16.48;65.62;K;T
2015;20;5;PO;OLECHOWSKA Alicja Danuta;1946;0.40;1.58;K;N
2015;20;18;PO;BONECKA Halina Justyna;490;0.10;0.40;K;N
2015;20;14;PO;WIERZBICKA Olga;739;0.15;0.60;K;N
2015;20;13;PO;BIELEC Karol;548;0.11;0.44;M;N
2015;20;19;PO;JÓŹWIAK-KURPIEWSKA Magdalena Iwona;214;0.04;0.17;K;N
2015;20;11;PO;ŁOSSAN Adam Zdzisław;2034;0.41;1.65;M;N
2015;20;3;PO;ZAKRZEWSKA Jadwiga Teresa;3104;0.63;2.52;K;N
2015;20;9;PO;WIĘCKOWSKA Bogumiła Alicja;642;0.13;0.52;K;N
2015;20;21;PO;KUBICKI Marek Andrzej;881;0.18;0.71;M;N
2015;20;23;PO;ŚMIETANKA Aleksandra Ewa;1169;0.24;0.95;K;N
2015;20;15;PO;CZARNOWSKI Jacek Ryszard;501;0.10;0.41;M;N
2015;20;24;PO;GRABIEC Jan Stanisław;10929;2.23;8.87;M;T
2015;20;6;PO;PUTKIEWICZ Daniel Stanisław;1703;0.35;1.38;M;N
2015;20;20;PO;ORZECHOWSKA-MIKULSKA Grażyna;397;0.08;0.32;K;N
2015;20;17;PO;ZIELIŃSKI Andrzej Robert;412;0.08;0.33;M;N
2015;20;7;PO;GAJEWSKA Kinga Magdalena;4820;0.98;3.91;K;T
2015;20;16;PO;NAWOTKA Renata Monika;235;0.05;0.19;K;N
2015;20;2;PO;KAMIŃSKI Michał Tomasz;5877;1.20;4.77;M;T
2015;20;4;PO;ORGELBRAND Jan Krzysztof;813;0.17;0.66;M;N
2015;20;12;PO;KOCZOROWSKA Jolanta Maria;697;0.14;0.57;K;N
2015;20;22;KUKIZ;JOŃCZYK Łukasz;1929;0.39;5.45;M;N
2015;20;1;KUKIZ;TYSZKA Stanisław;14670;2.99;41.42;M;T
2015;20;5;KUKIZ;HETMANEK Ewa Katarzyna;1768;0.36;4.99;K;N
2015;20;8;KUKIZ;WĄDOŁKOWSKA Lucyna Genowefa;537;0.11;1.52;K;N
2015;20;10;KUKIZ;MAJEWICZ Paweł;946;0.19;2.67;M;N
2015;20;14;KUKIZ;CALIŃSKI Jerzy Aleksander;409;0.08;1.15;M;N
2015;20;18;KUKIZ;BANACH Milena;606;0.12;1.71;K;N
2015;20;19;KUKIZ;BOGUCKA Grażyna Anna;727;0.15;2.05;K;N
2015;20;13;KUKIZ;KOWALSKA Ewelina Magdalena;1321;0.27;3.73;K;N
2015;20;11;KUKIZ;BAKUN Piotr Stanisław;873;0.18;2.46;M;N
2015;20;3;KUKIZ;ANUSZ Andrzej Karol;922;0.19;2.60;M;N
2015;20;9;KUKIZ;MAZUR Dominik Karol;1007;0.21;2.84;M;N
2015;20;21;KUKIZ;PETRYKA Dariusz;1357;0.28;3.83;M;N
2015;20;15;KUKIZ;BOLESTA Bartłomiej Bartosz;498;0.10;1.41;M;N
2015;20;2;KUKIZ;PRZYSTAWA Czesław;843;0.17;2.38;M;N
2015;20;16;KUKIZ;MIKOŁAJCZYK Anna Maria;843;0.17;2.38;K;N
2015;20;7;KUKIZ;CIESZKOWSKI Piotr;1064;0.22;3.00;M;N
2015;20;20;KUKIZ;FILIPEK Piotr;1272;0.26;3.59;M;N
2015;20;17;KUKIZ;GUZEK Ewelina;841;0.17;2.37;K;N
2015;20;6;KUKIZ;SŁOWIK Mariusz Zbigniew;1639;0.33;4.63;M;N
2015;20;4;KUKIZ;KAWARSKI Paweł Aleksander;656;0.13;1.85;M;N
2015;20;12;KUKIZ;TRYBUŚ Agnieszka Teresa;690;0.14;1.95;K;N
2015;20;10;RAZEM;WOJTCZUK Marcin Rafał;336;0.07;1.78;M;N
2015;20;1;RAZEM;SAMOLIŃSKA Justyna;8817;1.80;46.66;K;N
2015;20;5;RAZEM;RĄBKOWSKA Ewelina;542;0.11;2.87;K;N
2015;20;8;RAZEM;TOMASZEWSKI Dominik Tomasz;545;0.11;2.88;M;N
2015;20;9;RAZEM;PASZKOWSKA Marta Małgorzata;582;0.12;3.08;K;N
2015;20;3;RAZEM;SKOWROŃSKA Monika;1743;0.36;9.22;K;N
2015;20;12;RAZEM;TOMASZEWSKI Norbert;492;0.10;2.60;M;N
2015;20;4;RAZEM;STEFANKOWSKI Mateusz Kamil;479;0.10;2.54;M;N
2015;20;6;RAZEM;ROLECKI Maciej Tadeusz;325;0.07;1.72;M;N
2015;20;11;RAZEM;PRZYGODZKA Joanna Agnieszka;561;0.11;2.97;K;N
2015;20;2;RAZEM;GÓRSKI Marcin;2754;0.56;14.58;M;N
2015;20;7;RAZEM;KIJEWSKA Emilia Anna;619;0.13;3.28;K;N
2015;20;13;RAZEM;DMOWSKA-WOŁOSZYN Ilona Sylwia;1100;0.22;5.82;K;N
2015;6;9;KUKIZ;MOTYKA Jan Jędrzej;488;0.10;1.07;M;N
2015;6;3;KUKIZ;JANICKI Sławomir Wacław;1012;0.21;2.23;M;N
2015;6;30;KUKIZ;MADEJEK Jacek;1525;0.31;3.36;M;N
2015;6;23;KUKIZ;ŚWIĄDER Joanna Helena;149;0.03;0.33;K;N
2015;6;29;KUKIZ;GARBOWSKI Marcin Sergiusz;335;0.07;0.74;M;N
2015;6;15;KUKIZ;DZIERŻAK Michał Dominik;297;0.06;0.65;M;N
2015;6;21;KUKIZ;BŁASZCZAK Kamil;1309;0.27;2.88;M;N
2015;6;17;KUKIZ;BOJANEK Andrzej Marek;333;0.07;0.73;M;N
2015;6;20;KUKIZ;JAKUBAS Sylwia;645;0.13;1.42;K;N
2015;6;6;KUKIZ;KOWALCZYK Krzysztof;1530;0.31;3.37;M;N
2015;6;16;KUKIZ;MANIA Joanna Barbara;325;0.07;0.72;K;N
2015;6;2;KUKIZ;KOPEĆ Kamil;5560;1.14;12.23;M;N
2015;6;7;KUKIZ;GODLEWSKI Józef;3448;0.71;7.59;M;N
2015;6;28;KUKIZ;MARZEC Mateusz Paweł;500;0.10;1.10;M;N
2015;6;24;KUKIZ;TUZIEMSKA Berta Krystyna;132;0.03;0.29;K;N
2015;6;12;KUKIZ;SERAFIN Krzysztof;808;0.17;1.78;M;N
2015;6;4;KUKIZ;TYLUS Małgorzata Aneta;1558;0.32;3.43;K;N
2015;6;22;KUKIZ;ROLA Anna;936;0.19;2.06;K;N
2015;6;18;KUKIZ;KOSTRZEWA Przemysław;375;0.08;0.83;M;N
2015;6;14;KUKIZ;BIERNACKA-OLESIEJUK Agnieszka Maria;336;0.07;0.74;K;N
2015;6;10;KUKIZ;IWANIAK Izabela Renata;569;0.12;1.25;K;N
2015;6;27;KUKIZ;PIŁAT Marta Maria;451;0.09;0.99;K;N
2015;6;26;KUKIZ;GĘCA Małgorzata Anna;526;0.11;1.16;K;N
2015;6;5;KUKIZ;GOGÓŁKA Robert Mirosław;3022;0.62;6.65;M;N
2015;6;1;KUKIZ;KULESZA Jakub;15058;3.09;33.13;M;T
2015;6;8;KUKIZ;CEGLARSKA Aleksandra;750;0.15;1.65;K;N
2015;6;11;KUKIZ;ZACHAREWICZ Paweł Michał;1129;0.23;2.48;M;N
2015;6;13;KUKIZ;JANULEWICZ Paweł Rafał;838;0.17;1.84;M;N
2015;6;19;KUKIZ;KOZAK Monika;947;0.19;2.08;K;N
2015;6;25;KUKIZ;GRANICZKA Katarzyna Beata;557;0.11;1.23;K;N
2015;6;12;PO;JURKOWSKI Zbigniew Wiktor;1024;0.21;1.27;M;N
2015;6;4;PO;WILK Wojciech;6348;1.30;7.85;M;T
2015;6;20;PO;SĘK Teresa Maria;151;0.03;0.19;K;N
2015;6;17;PO;STASIAK Celina Waleria;412;0.08;0.51;K;N
2015;6;6;PO;WCISŁO Marta Anna;3561;0.73;4.40;K;N
2015;6;2;PO;KARPIŃSKI Włodzimierz Witold;10260;2.10;12.68;M;T
2015;6;16;PO;AL KUSAYER Ayman;182;0.04;0.22;M;N
2015;6;7;PO;LISOWSKA Bożena Grażyna;1261;0.26;1.56;K;N
2015;6;28;PO;MAMIŃSKI Paweł Ryszard;162;0.03;0.20;M;N
2015;6;24;PO;WERENGOWSKI Łukasz Cezary;87;0.02;0.11;M;N
2015;6;23;PO;PISULA Marcin;367;0.08;0.45;M;N
2015;6;29;PO;BANASIK Daria Katarzyna;186;0.04;0.23;K;N
2015;6;15;PO;MALESSA Wojciech Józef;70;0.01;0.09;M;N
2015;6;21;PO;DOROSZUK-MAJ Marzena Wioletta;145;0.03;0.18;K;N
2015;6;9;PO;POŻAK Janusz;1850;0.38;2.29;M;N
2015;6;3;PO;GĄSIOR-MAREK Magdalena Ewa;4131;0.85;5.11;K;N
2015;6;30;PO;SIEMBIDA Mariusz;501;0.10;0.62;M;N
2015;6;11;PO;BOJARSKI Krzysztof;719;0.15;0.89;M;N
2015;6;13;PO;DOBROSIELSKA Magdalena;113;0.02;0.14;K;N
2015;6;19;PO;KULKA Monika;321;0.07;0.40;K;N
2015;6;25;PO;ZAWROTNIAK-BOGUSZ Justyna Monika;73;0.01;0.09;K;N
2015;6;18;PO;ŻOŁYNIA Rafał Krzysztof;60;0.01;0.07;M;N
2015;6;14;PO;CHOLEWIŃSKA Irena Marianna;125;0.03;0.15;K;N
2015;6;27;PO;ŁĄTKA Krzysztof;216;0.04;0.27;M;N
2015;6;10;PO;WASILEWSKI Adam Jerzy;676;0.14;0.84;M;N
2015;6;26;PO;LEMPARTY Ewelina;103;0.02;0.13;K;N
2015;6;5;PO;BANCERZ Urszula;2900;0.59;3.59;K;N
2015;6;1;PO;MUCHA Joanna;43459;8.91;53.72;K;T
2015;6;8;PO;BIAŁOWĄS Waldemar Franciszek;1345;0.28;1.66;M;N
2015;6;22;PO;CIELICA Mariusz;84;0.02;0.10;M;N
2015;6;13;RUCHSPOL;TOKARCZYK Olga Weronika;22;0.00;3.67;K;N
2015;6;2;RUCHSPOL;MATEŃKA Wojciech;62;0.01;10.35;M;N
2015;6;16;RUCHSPOL;CZARNECKA Stanisława Celina;39;0.01;6.51;K;N
2015;6;7;RUCHSPOL;MUCHA Urszula Janina;84;0.02;14.02;K;N
2015;6;6;RUCHSPOL;KUKIEŁKA Tomasz Piotr;37;0.01;6.18;M;N
2015;6;11;RUCHSPOL;BRZOZOWSKA Paulina Wioletta;22;0.00;3.67;K;N
2015;6;4;RUCHSPOL;DRYGAŁA Mieczysław Bartłomiej;17;0.00;2.84;M;N
2015;6;12;RUCHSPOL;SZADURA Paweł Andrzej;13;0.00;2.17;M;N
2015;6;3;RUCHSPOL;DZIDO Irena;48;0.01;8.01;K;N
2015;6;9;RUCHSPOL;WIECZOREK Aneta;34;0.01;5.68;K;N
2015;6;1;RUCHSPOL;SZADURA Joanna Stanisława;130;0.03;21.70;K;N
2015;6;5;RUCHSPOL;REMBIELIŃSKA Magdalena Teresa;11;0.00;1.84;K;N
2015;6;8;RUCHSPOL;WYSOCKI Agnieszka Milena;17;0.00;2.84;K;N
2015;6;10;RUCHSPOL;SAMOJŁOWICZ Piotr Jerzy;28;0.01;4.67;M;N
2015;6;15;RUCHSPOL;CIEŚLAK Barbara Agnieszka;26;0.01;4.34;K;N
2015;6;14;RUCHSPOL;KNAP Radosław Robert;9;0.00;1.50;M;N
2015;6;14;ZLEW;JÓZEFOWICZ Paulina Agata;82;0.02;0.28;K;N
2015;6;18;ZLEW;PYSZNIAK Anna;143;0.03;0.49;K;N
2015;6;5;ZLEW;ŚWIĘTOCHOWSKI Władysław;882;0.18;3.02;M;N
2015;6;26;ZLEW;KUŚ Mariusz;322;0.07;1.10;M;N
2015;6;1;ZLEW;PALIKOT Janusz Marian;15115;3.10;51.81;M;N
2015;6;8;ZLEW;DUDEK Natalia;456;0.09;1.56;K;N
2015;6;10;ZLEW;FORNAL Andrzej Adam;381;0.08;1.31;M;N
2015;6;27;ZLEW;BISKUP Leszek Janusz;73;0.01;0.25;M;N
2015;6;22;ZLEW;SZALAST Monika Justyna;151;0.03;0.52;K;N
